WAP001,WAP002,WAP003,WAP004,WAP005,WAP006,WAP007,WAP008,WAP009,WAP010,WAP011,WAP012,WAP013,WAP014,x,y
-100.33560365931048,-93.57951111080637,-79.25905658686453,-91.26237547188518,-99.0717290658178,-103.66034904152681,-103.2820948821652,-106.99893698542651,-105.06647427615268,-107.13253410559419,-96.95469780249358,-92.70581185910046,-85.5537924232424,-99.03177096417255,-16.3,1.5
-100.22950954244313,-89.89976565719273,-80.29352661848247,-93.16249058836499,-101.4929626831468,-103.90592983677313,-108.2456333699129,-109.10941945901934,-104.35455308642663,-102.47272150546083,-96.0489079280678,-90.59850697276384,-86.35624224824538,-98.68583032814028,-16.3,1.5
-102.0438807741549,-92.11438876609853,-79.94079102560296,-93.40575208916654,-102.07599790535932,-100.15148623793338,-107.81317650827485,-105.34884528238625,-103.46212961227994,-105.00550507472526,-100.49773855127954,-92.52827496393127,-85.67574755397081,-99.55460778219118,-16.3,1.5
-100.55627489620912,-92.35002754837807,-79.14973949859352,-95.30862474773856,-100.0553381316493,-102.72040035244936,-105.84679933073703,-107.54100335690342,-105.42516016434759,-103.40016929764285,-98.63015696604626,-94.49614618568268,-83.3927542711105,-97.61361821812976,-16.3,1.5
-99.34082218481944,-96.66039343543234,-77.96729192665913,-93.63269766051067,-98.19574114098786,-104.656581990589,-102.04957799760037,-109.72560152067607,-103.25844910738556,-103.78519338635849,-100.14978341474327,-88.92763813924701,-84.32290215927983,-95.82163948063499,-16.3,1.5
-98.17782639071412,-92.75625995598836,-80.41566256062504,-94.67819044776864,-98.80334496600351,-104.30995512292397,-108.68835615119409,-105.52493435561453,-107.18590504112663,-103.94099258602236,-101.38762275615343,-90.07314630275923,-84.81018070637697,-97.34396187514498,-16.3,1.5
-98.419721092159,-93.55191410315341,-77.39586144998113,-94.49457212852363,-100.48921852446324,-100.04900667557055,-106.49746659874015,-106.01210061349424,-103.33926661073875,-99.35363112425037,-98.7804952703637,-92.27577176371221,-83.06064644612009,-96.05552190750889,-16.3,1.5
-97.61357750985121,-94.1771113384714,-80.00990119940788,-94.41250532023001,-97.53967675117705,-103.06538824231225,-104.14494541911006,-104.48272459601813,-107.709230674449,-101.71489375850842,-100.38812440693671,-91.36575840681405,-83.0106161120735,-95.08284538802225,-16.3,1.5
-98.05332696538238,-94.22327424613776,-77.92659502920964,-94.0112187587494,-100.66941663659594,-101.16435245547576,-102.98507098738067,-104.88421131924905,-106.2286108846415,-101.6026471780931,-98.65136825809091,-92.70323539091942,-85.59066459143571,-94.99245417366994,-16.3,1.5
-101.44655143255348,-93.5610320870072,-77.5971126703562,-94.67588637281804,-103.85018671782849,-99.719889575432,-107.55740009467786,-106.63980709655742,-106.81867672395342,-103.87678316723107,-93.56953231161162,-89.17458342223755,-88.55392865377576,-97.39392620497986,-16.3,1.5
-101.47741611086717,-91.57669125562666,-79.46028658361445,-94.15311676638687,-99.45952350708977,-106.73255873141206,-105.9576754387166,-106.76473062842717,-103.41030957315317,-102.4284019979622,-96.85007289300887,-93.71505675175716,-87.34497345589956,-96.02012415244793,-16.3,1.5
-103.42091329399601,-94.9083416977499,-77.74134777960138,-94.92213403406588,-98.95924367912244,-103.12959758296016,-106.56574605419081,-105.38031762196451,-104.23748142895717,-102.21394107693582,-97.30369657216711,-89.4709205847464,-84.96626701417672,-95.87982460192147,-16.3,1.5
-102.10483239686846,-91.67269183316925,-85.49476654376598,-94.63183613087624,-99.5764064433295,-103.34861084314213,-109.26041179278431,-104.8813588289737,-106.64959350486528,-101.47722713871657,-100.12588087929214,-89.47911968117079,-84.4068988096708,-95.12901074688028,-16.3,0.9
-98.81073068657324,-91.82355122394792,-82.50363186576429,-93.32013346146307,-103.47799049946815,-104.31264418590513,-107.11983050924512,-107.63082154065737,-103.50331057772276,-104.69570896222746,-96.21422526344591,-90.45737617973822,-82.61857830103703,-98.90690302893296,-16.3,0.9
-100.37305496179017,-93.83668608309111,-86.74748091004523,-93.6281734145148,-96.82524924200646,-100.72523316518328,-108.4142101557004,-107.11881189974129,-105.76584695771957,-102.80867224998403,-97.84022587243739,-91.39327435956521,-86.71016085137181,-93.19372821718078,-16.3,0.9
-101.62971600153357,-90.34921915990223,-79.45016173203226,-93.76018889506413,-99.55495593087753,-100.19593934490416,-105.99211269379651,-107.40544597937681,-109.016146244737,-105.98612097454668,-99.3472985844546,-90.5649785998305,-83.94112055509049,-98.77321854162076,-16.3,0.9
-100.47396210358681,-93.29925920915858,-83.54693814374896,-92.39731407228327,-98.41998076355537,-105.16219184006862,-104.11680956340012,-107.77001591968455,-102.88219391058408,-103.38527687319068,-98.60028960732599,-90.35301058550615,-82.0520895552651,-96.28646129851157,-16.3,0.9
-98.97439987720477,-96.29059197521683,-85.87892839026809,-96.41907002503369,-99.95294675063697,-105.46346901471848,-104.98533681691868,-107.66486222237475,-104.10630590651505,-102.72468766589651,-102.97683754133861,-92.1826016738609,-85.17877543737818,-97.09759218499411,-16.3,0.9
-99.5370778665883,-90.12239156179693,-88.42257527567179,-93.78023305195573,-102.23426947640651,-105.14105042271309,-102.26156390298158,-106.31713303965542,-103.9646415279308,-105.2308649902064,-97.21932413032802,-91.49680121084754,-83.68344473365383,-93.55422621301676,-16.3,0.9
-99.52625349768147,-94.28463329829376,-82.058391021392,-94.95328837397072,-99.08251194563528,-106.21985481748058,-107.10179531354633,-110.58272176906794,-101.15626298272575,-103.04853637744131,-96.84051570311783,-88.32746938400852,-82.21739456343136,-99.27035143052638,-16.3,0.9
-102.84930734971472,-90.27162174494916,-81.40646152987742,-94.16635731776731,-100.7284241513589,-102.34620092527966,-107.23901825458566,-107.08634930251743,-103.81467073229668,-104.13567126385514,-97.0646191184296,-90.00435760105582,-89.81592240821443,-98.23259748840114,-16.3,0.9
-99.8183031464958,-93.16692258610476,-83.53865973460675,-92.96340209889479,-100.61549697000049,-101.22050283607257,-108.92953386019082,-106.50166747130974,-105.97429364743333,-101.60244667593244,-96.7115686566538,-91.15015985619979,-87.00452602466457,-94.37827111447437,-16.3,0.9
-97.99425943335116,-97.74806118498111,-83.34581594778629,-94.5113812682636,-101.6764441342102,-100.9946178975718,-104.80957205615579,-104.55751803561836,-105.53318943249484,-105.5470951555794,-100.9919118655361,-95.09442435505264,-86.17877936700062,-97.94641196445198,-16.3,0.9
-99.03808222334746,-93.04475047243758,-83.09159337214169,-91.40178388475096,-100.65525811721069,-103.15552309079692,-105.04812417094415,-107.54546443464801,-108.11487410222497,-102.27897616429041,-97.74175683919961,-91.66911600987582,-87.51917793589871,-96.41804948122932,-16.3,0.9
-99.04188674054627,-94.10982435736797,-83.69460474931235,-96.37709307068083,-102.27187344636835,-103.1341225178722,-104.67829321290672,-105.91945494482907,-108.26965817086887,-102.2673313851996,-96.94397979172629,-90.04353446164765,-83.80027803752691,-99.146064161874,-16.3,0.9
-99.71903262365647,-96.75568481045043,-80.67862371776775,-94.76064547386795,-100.65547631965018,-102.44445104203892,-108.76833213785957,-105.36665814260684,-110.90824870763063,-98.42620130571244,-100.59121199128057,-94.20684902591005,-84.10357024094309,-96.30749680355316,-16.3,0.9
-101.30158544878527,-95.64641157856916,-82.5757514390988,-93.70914660934183,-96.81043417623995,-103.92669009952226,-107.25641495482358,-106.23667170789112,-106.49687194354622,-101.74255939187145,-97.32958667026509,-92.74149511057428,-82.89628620219948,-98.79740403794882,-16.3,0.9
-100.58754327515437,-98.65777347960638,-84.11923824681165,-96.75062478032721,-101.32806031328667,-104.49612926720921,-108.66424346272154,-109.109034171887,-105.40725458205021,-100.39441933824851,-98.3502316956497,-92.58966420808507,-84.61186417616774,-94.7868616757904,-16.3,0.9
-102.21094897792067,-93.78983083311897,-83.91065483750236,-93.78008684890428,-98.56559936720808,-104.98852704042072,-107.05611699959569,-109.69156915581615,-101.11653094722178,-102.89242066740269,-97.87911248413975,-89.89420351148387,-83.2774455688253,-96.04080770837697,-16.3,0.9
-100.04635638914948,-93.21537780890148,-84.84141252985376,-90.9967718349378,-101.85564541339163,-103.27929390601125,-106.45497365535284,-108.25403528376836,-106.32332782565494,-102.90866056422243,-99.85986421945384,-93.62177206055146,-84.2405367329471,-96.13016888135961,-16.3,0.9
-97.67016855953581,-91.67781750829374,-81.31102324332284,-93.39280409321256,-102.44541666143901,-105.26048617493427,-105.6452005579265,-103.67701737982742,-103.33129637991617,-103.49567159093058,-99.8750767069232,-92.02311987041311,-84.56220264371001,-97.07601014105556,-16.3,0.9
-99.21428118731431,-100.05745473952837,-82.37460300073678,-96.58691077400412,-101.40718220858403,-101.50317864666881,-104.07553441079472,-108.97209736952968,-103.91529968001475,-99.81306054966339,-96.5369358629618,-94.00681138514372,-83.98872089676945,-95.86184268059463,-16.3,0.9
-102.71092053276514,-94.33458743445257,-82.4824660668974,-93.74107643842777,-98.15687883191691,-106.58332258076345,-108.93327711657264,-107.08970957571603,-106.90820474825114,-100.60388025870088,-98.80073074560258,-93.23221790465514,-83.8042915854597,-97.16182865333272,-16.3,0.9
-99.7326118431628,-95.18843696331356,-82.30706506268679,-90.96672532973989,-99.41222544497853,-102.17582459687787,-105.19897556320603,-108.69831661931613,-107.90943387342723,-102.8971161832804,-95.07649592773792,-92.73173654957449,-84.3819640925309,-93.51837330823457,-16.3,0.9
-99.2214299602364,-95.1074946954443,-83.95482627097414,-91.27000526913811,-99.81051816405744,-104.36334751299871,-107.3040051452676,-112.58739178960047,-104.69715357548957,-100.27429554507464,-95.25280846279504,-88.85123089863573,-83.3010362643494,-95.36414293059447,-16.3,0.9
-99.49665262706658,-89.93913333407676,-79.14511170272384,-94.62474628721937,-98.99506279648851,-105.33300231053185,-105.00923082765269,-107.33787544101018,-104.98503086875202,-102.78355627043113,-100.1785253615138,-93.52913345594351,-82.70346426057728,-94.50167268885208,-16.3,0.9
-96.27691679662547,-95.22282158954641,-82.68148792405202,-91.65403037647708,-100.10849040512288,-104.2031118168229,-104.25219941180241,-106.31182730022798,-105.79243624997106,-98.71289388354164,-98.6193154977493,-93.0437423943727,-84.76424650226208,-93.83661872916905,-16.3,0.9
-101.64157990996517,-93.00079662882095,-83.38807386412125,-95.59679042007602,-99.72500433055988,-108.14729259868588,-106.87015483632412,-103.68354242012103,-106.81081369611206,-102.3826392432805,-100.49415274104405,-90.71235916045326,-87.37756081890214,-99.02279788572062,-16.3,0.9
-99.47820380083468,-93.84699857164492,-84.15078657750931,-95.54865718262816,-99.26506646831173,-101.73683280710374,-106.65824661911792,-106.05411432764403,-105.70443639900637,-101.68492440229153,-93.15471621499191,-93.44043720262981,-82.88286221536508,-94.64919373785548,-16.3,0.9
-97.85593921086647,-96.44711491887911,-81.36866266042983,-92.64287075593208,-99.6076720202506,-102.09039466028364,-101.20170371212055,-105.8207626987907,-103.87004227052884,-103.54261901294872,-100.81292200980917,-90.92461730357778,-82.7460726897285,-99.43303900819205,-16.3,0.9
-99.365647772328,-94.95581363556974,-84.09629444557848,-92.92851050997275,-102.7575796988732,-102.32434106085685,-110.14029922746079,-106.7607531857608,-106.40754959376756,-103.11632518759268,-100.3030791259342,-90.18183761886395,-84.93955204730409,-98.36790883339481,-16.3,0.9
-100.89185642203203,-95.48238095724288,-84.97122437347309,-97.41622745401668,-102.02058420045057,-105.84114334470574,-106.20584253182534,-109.12072953394741,-103.27024992047757,-102.96398497246213,-99.45019205367073,-90.83456612974153,-84.84328145321977,-96.48090884077702,-16.3,0.9
-97.0613021617223,-94.89791547766302,-81.14200107538007,-92.64668596954813,-97.99555160046998,-102.14957257314254,-108.44760420751854,-108.87905231759851,-105.11568329678313,-104.77029095827203,-99.58983912922947,-87.22089115013817,-81.19155517322548,-98.60521257365548,-16.3,0.9
-97.11371607854547,-94.75734889381387,-81.87715699203454,-93.70184294939494,-102.57502426214303,-104.56477904736629,-105.5624190970422,-106.35135044926515,-101.54432026897486,-104.18292085364688,-95.90085438385765,-90.77568015901663,-83.37625432296622,-94.7712050163587,-16.3,0.9
-100.89627612604309,-93.03788444913896,-82.2515975984313,-91.58161853626558,-97.46112451974498,-102.27619878072696,-107.71250801040713,-106.8603206929382,-104.50362142356404,-99.89268816451299,-99.38046678946418,-88.21032075352923,-81.5317640861856,-96.35227121163375,-16.3,0.9
-100.05681246873135,-93.26081847353743,-80.87517150191869,-91.609551409784,-98.74307458256682,-104.7835928523921,-107.28222849340234,-107.02335178054963,-104.92449726864251,-102.76520089267179,-97.86971478404227,-87.81791381676362,-85.65105663012635,-96.54238178413593,-16.3,0.9
-97.39382509818395,-97.71045095542006,-82.20211281170448,-93.16023837690376,-100.08868723651763,-105.61982581652177,-104.26324678890478,-111.98566174688307,-106.36156017887622,-103.08214351321953,-100.11571467359282,-94.42760089030763,-85.60650478337756,-97.60533965461246,-16.3,0.9
-100.12831374957406,-93.0863755898392,-82.22056295075024,-92.07693917477978,-100.86955318649332,-100.710999488519,-105.29119355321316,-107.09441403547812,-106.74354547634093,-100.37546207296919,-95.9624266535501,-91.5248317355483,-85.59321055646036,-93.86423893104576,-16.3,0.9
-100.75563011321506,-92.95058981889908,-86.16527692677431,-93.77585615485755,-104.64974903270407,-103.01074836460191,-107.29036644100451,-105.6938277301746,-100.3438331205365,-102.25915659626061,-98.14039850962027,-89.96625868426187,-84.18676067935785,-96.26789216852255,-16.3,0.9
-101.20817164434662,-93.93699816857526,-85.50033441173566,-94.03944455602947,-100.45857874566434,-103.77910461029005,-105.18699407123422,-108.84312028876036,-103.74049175140074,-101.0490280657479,-100.25943507632674,-90.28723699219523,-85.38447898630751,-95.26828005894247,-16.3,0.9
-98.78973743921652,-95.62447163829117,-83.59691810121987,-96.08794256514048,-100.16215662741726,-101.52372694257411,-105.2398169795167,-107.42418176005529,-104.62885160351746,-100.43692536547428,-101.96669048130215,-88.8295528532379,-83.48313095569789,-98.69598943744622,-16.3,0.9
-100.60868002105866,-97.69489610853631,-85.47136303123017,-93.00336949208409,-98.69805816585398,-106.57336663601113,-107.24634996678957,-107.74115945764245,-103.49364955162778,-101.95674426291787,-98.24942926382082,-91.61965509306134,-84.92032122973437,-99.7932204823228,-16.3,0.9
-101.39044332289772,-96.38974786509996,-83.6122986541413,-96.13159251305689,-96.4864490991255,-104.4303657542421,-108.29618786861704,-107.82716386170485,-99.93011189537532,-104.52042116921834,-98.24020205809316,-92.18329632364089,-85.71714552905979,-98.7134184973398,-16.3,0.9
-100.78480687147844,-94.39539240736752,-82.65522714357454,-93.98994875852613,-97.34060415855662,-101.02172087745441,-105.78647359362834,-109.4448822751767,-106.03484803828275,-99.2872966011169,-96.33429343109407,-90.11282405705917,-85.49627774085099,-95.74565035894533,-16.3,0.9
-100.37308693924975,-92.68795453940832,-82.7871740137241,-96.86933689812346,-99.58707866843709,-102.61754150689912,-106.99060015197558,-106.07779200819671,-105.42597551047625,-101.892521558119,-100.50509728335439,-88.09701289025153,-84.75722178571785,-90.89131088292055,-16.3,0.9
-100.28281710051694,-92.08587305880806,-79.50433178739152,-94.45582213214324,-99.7729059614853,-101.53382048673186,-107.64037465581448,-107.40388957407808,-108.64187604824744,-103.2976091023815,-100.82109556241151,-91.24477164364775,-85.00746728401323,-96.55245285682821,-16.3,0.9
-95.12183080307568,-93.92698064263674,-87.36335911162196,-97.08429529660536,-99.20700252316396,-104.22589016636083,-107.25889138754803,-110.69052817757532,-104.00591026947147,-106.0960638059344,-98.44254799777033,-92.3826019712367,-84.5794043250325,-94.6027694943531,-16.3,0.9
-102.30084256304517,-98.63785869507592,-82.50501487231375,-94.0279816121047,-101.60401579194351,-101.13686327545092,-107.55662686847961,-106.84685325682122,-108.95979310562367,-102.28752837791322,-100.3089170625761,-91.10310515695627,-86.58900536047491,-96.40386786151628,-16.3,0.9
-97.6305452576942,-91.88915430789174,-84.92337020207043,-96.12481456531165,-100.04024697513435,-102.77287996017284,-105.8495174303044,-107.29997547978962,-108.00691111360831,-105.76058657896094,-97.87802442426941,-90.21059546260561,-84.33741061623536,-94.94930604877625,-16.3,0.9
-100.74602756598442,-96.16973168605601,-82.62184804891585,-94.2299495059308,-99.5773560742365,-102.01312277867365,-102.90782066300223,-105.98681920925398,-106.75664482858636,-99.92436729080632,-99.30550579286721,-93.6799255355183,-83.98745053949085,-98.13774766948681,-16.3,0.9
-98.36779098662437,-93.46066000355242,-85.40064762536173,-92.87362953331737,-100.53710990002581,-104.61741584141666,-103.1262739129283,-111.50630937532367,-107.30672730976798,-104.19086575202205,-97.25701714827997,-91.22422123276064,-83.25891539165882,-96.6030926467514,-16.3,0.9
-97.67743984453631,-94.89929448968857,-82.12591514715605,-93.02293474942931,-100.29406078353693,-103.9301320527103,-102.64173970545068,-109.43152656353524,-103.38089951562891,-98.37776923757477,-98.2204335657174,-91.61645809253022,-84.85359833715125,-95.69943594818857,-16.3,0.9
-100.82082142844177,-95.33860090351695,-79.02346487250787,-91.98895310224884,-100.72228121002064,-104.17473871441126,-110.04126136966246,-110.62385832454427,-102.7257583235254,-97.96643989523926,-96.97854781048594,-88.79660780316388,-85.83115368238226,-90.15463717349718,-16.3,0.9
-99.88051959350177,-96.31760196269009,-85.19682411975137,-97.44877033394499,-99.11856218159411,-103.59595606317923,-105.59802176369878,-106.15535209731554,-107.17384973186977,-102.3998600841058,-97.12718045122992,-90.5523525187625,-82.9313841028204,-98.9040835490092,-16.3,0.9
-101.76997894885736,-92.52342153666189,-84.71088087376344,-93.21727396377447,-102.3937926854292,-103.44466608792071,-106.66013442291052,-108.67979126318687,-108.13054911367672,-100.99976630591961,-102.83130310712757,-93.00293523121064,-87.1933288919012,-98.9190501118267,-16.3,0.9
-103.02347959513634,-92.852820212657,-82.8479408688751,-94.9018880942378,-98.0814727933773,-104.07130077306992,-108.80686651629662,-107.76150184706933,-105.67744244187396,-100.56646834493165,-96.86659491247418,-91.68619333154243,-81.91816864095081,-97.8454471488545,-16.3,0.9
-100.28428306923173,-93.47724258266487,-83.60374196384173,-93.9265636114622,-103.40317210368998,-104.72476101465267,-102.71875339067391,-107.62476786539108,-104.00363560435815,-100.13492409924906,-95.46447917214553,-89.4649719831433,-84.16638010491786,-95.35510624247966,-16.3,0.9
-99.71641701105668,-96.14886369191314,-84.40725675551064,-94.09672521163812,-99.36505631992603,-101.6797653380336,-104.37349606059077,-107.47924481136751,-105.52874423409939,-103.01918427481372,-96.80083234546063,-91.7093774777713,-87.04388190705403,-96.24035193509043,-16.3,0.9
-100.07156384835638,-94.46900053874141,-80.75961936644522,-90.71039059625866,-95.90306478767731,-101.71851367931967,-103.07985060856629,-105.00891546954992,-108.81833632392718,-103.18351889078687,-99.35596215480852,-90.85703633583255,-82.17678578176611,-93.63288184204464,-16.3,0.9
-98.5724146274736,-98.16943614911031,-82.3508967866073,-93.55739791124705,-98.91572529494643,-103.43280011016356,-104.49992037428547,-109.31166730398988,-105.25676854295006,-103.61217604423055,-95.37841182450815,-90.21418437196766,-85.74525448520502,-93.38649536069742,-16.3,0.9
-100.2931660235527,-92.66805709849115,-85.34441348981605,-89.09861451623323,-99.61643716632246,-101.34343940316015,-107.47365704424872,-106.34839473920502,-104.46233589432109,-102.3116526017374,-99.05898580659009,-90.86342015698646,-81.90353140436966,-100.11822780256081,-16.3,0.9
-98.78261463956754,-99.87478122932063,-81.61171436877908,-94.67596974159832,-100.97942870710897,-104.98098693484077,-104.32890449777432,-106.499176390422,-105.23958921421445,-100.85940188240197,-94.8588823817929,-92.73032119395039,-81.94510869720501,-98.0898076127516,-16.3,0.9
-100.48008715786845,-95.42358625768156,-84.41838467078698,-93.03399024540546,-102.17502914781423,-108.77763073290689,-106.88247542188851,-108.39241096988118,-106.31443977068326,-101.46060356272076,-95.97144870692179,-91.91154664119412,-86.6864181070707,-98.44105693815503,-16.3,0.9
-103.13728543871007,-94.11693009760612,-81.73384268948003,-89.24882785959059,-99.90021758831116,-102.27692706991216,-104.70312223189568,-108.34711817969185,-105.74640280389528,-103.35065552329901,-101.95245030754505,-89.81811129144239,-86.88791967467635,-94.19845024849486,-16.3,0.9
-97.76838178164522,-98.85634107336199,-81.86419125217493,-92.03097558115692,-96.04420141644638,-103.15637658877796,-106.43896707381016,-106.58743456780621,-104.5359099239842,-101.91577680841367,-100.82018109011919,-92.00213185127544,-83.62477095683496,-93.67176193935705,-16.3,0.9
-99.24067222434537,-91.40406113515246,-82.64688144302004,-97.17108157553585,-104.07841212476428,-101.29052581762859,-106.19387001867207,-106.63243996674987,-107.7318545043131,-105.79122668847751,-99.57292301077955,-92.36520538827205,-86.37200780302317,-96.14956143156928,-16.3,0.9
-98.07211105024233,-96.54440459719044,-86.43614065371696,-93.62151268304001,-99.46350217090315,-100.07209710389726,-104.66379971150388,-106.6158125078949,-104.2207714723524,-103.0323907509362,-98.04043938978693,-92.00742147408046,-86.94639232812368,-100.97099394871968,-16.3,0.9
-97.06240851186263,-91.79023098819232,-84.95715488229219,-93.2778262269375,-96.87042699991086,-103.26141130879458,-106.15010635149231,-110.13923629327792,-107.26887680024225,-104.10553014123862,-94.7351579281952,-91.71652664810226,-85.28145146647242,-97.2723785364267,-16.3,0.9
-100.2491158175211,-94.3150058134877,-84.51662081917031,-89.99305796747336,-100.95569283794825,-102.25942024462132,-106.51217814123575,-108.37893369095391,-104.43149731934936,-103.69088218155308,-98.16546956299791,-90.49199619154862,-82.54562075699391,-92.936296337717,-16.3,0.9
-93.4234674496051,-95.74964174701444,-81.08351608891745,-93.40942491981065,-100.17373144767306,-103.2092462031209,-106.59256800980798,-108.39394556837371,-103.61947567094329,-103.47502346055936,-96.61576585328648,-86.74471293009586,-82.93811015349456,-95.65188248647081,-16.3,0.9
-103.30734653551676,-93.46067473910526,-83.71210750252152,-95.1502971016372,-99.08547146491102,-104.23608708883903,-106.26592939097245,-104.38436291877872,-105.13596948024616,-100.75048866982878,-98.14755451764097,-90.13988641276912,-84.42042480049871,-97.39435908207007,-16.3,0.9
-99.36755482188956,-94.64087564459565,-86.50415329311524,-93.83155688926982,-96.64676490780028,-102.42793789573749,-108.39748028170658,-105.02789468939503,-108.51926127257482,-98.68052926757638,-91.26082082450903,-87.62443282310437,-85.40216925440669,-96.99400737457547,-16.3,0.9
-98.11219866696176,-93.81378640658231,-86.18734928971014,-95.20659261751365,-99.2750109683744,-103.99704189201664,-105.84475868377267,-106.14495186605654,-106.04884851069698,-103.68856707162722,-95.81345161696947,-93.58613038699414,-81.47417054025628,-96.63639765231945,-16.3,0.3
-99.67875194692351,-95.3846736701682,-87.57392650898916,-97.35010045547246,-95.57903872832348,-100.40315815978157,-105.29286589473617,-108.50411660343502,-102.34660210177807,-102.3497326749466,-99.68639522117816,-93.08992842969035,-82.63248780125284,-95.83792588710955,-16.3,0.3
-99.55656465938515,-90.94484145678302,-83.7411556836089,-92.1763567062015,-95.9917303172548,-103.64451984967967,-106.77788868922303,-109.02620375576817,-108.47918316132981,-99.34914080541205,-98.86930546291117,-92.97461995069791,-80.5612740736005,-96.29577689785906,-16.3,0.3
-99.85948357302182,-97.68506923013868,-82.79325259652319,-93.37777372786496,-100.09288444419904,-101.98088613159331,-106.31099053474969,-107.91504317595225,-105.66876629595168,-101.96345602843962,-95.13130584964827,-93.02641473022189,-82.92761849503614,-100.67533753288821,-16.3,0.3
-97.7253255295884,-94.56016491533481,-86.85174202642267,-92.33146270472851,-99.5918767345952,-103.98719956134143,-106.38083854346961,-109.52716163651709,-103.66346764251647,-104.70285384483469,-101.05950611954184,-91.27613072664481,-78.09687248572656,-96.45963099207069,-16.3,0.3
-98.96946221282629,-92.49085225632969,-88.45966341132012,-94.51136541987081,-99.50679963008683,-102.23947026228075,-102.72296796842086,-108.22660568814871,-105.39148224252214,-100.67124096178185,-100.84537060849,-92.81189380764096,-82.38447128393022,-98.2978627343689,-16.3,0.3
-102.10333079328211,-92.5396290525469,-83.9203226673009,-96.82276436006154,-98.5855166941612,-100.15150473897866,-109.0376858986723,-109.37993088510186,-105.89579158924519,-100.69172012813408,-99.74586011807884,-90.93198383271222,-78.21046329054973,-96.65960499089736,-16.3,0.3
-102.89575995539207,-94.12195489877776,-87.77041861085027,-96.44862257007475,-100.72194811674984,-98.9966315515155,-104.0227167303606,-106.49173449939155,-105.22810418517668,-100.56788500335094,-101.76818818600113,-92.52675337745505,-83.45749835969568,-92.21562001918515,-16.3,0.3
-99.54013089305886,-96.14369881918716,-89.89933770717492,-98.44108069102681,-98.39143065598033,-104.65770261880033,-105.46895810405655,-105.7560547399322,-108.36735626842668,-100.12408676426989,-98.88956785574958,-90.61704220878947,-83.0423515595055,-96.1649077795149,-16.3,0.3
-97.77329095764122,-97.48236150796929,-86.7358980247628,-95.15947924655943,-101.27380802699417,-103.44018062915245,-106.1342617816179,-106.01904727965855,-106.02006469022857,-103.62578070123993,-101.35015145389453,-90.0098448945323,-84.34957619827169,-96.45730234925355,-16.3,0.3
-99.17040103618247,-94.89102215720051,-90.66584418491666,-95.46891982399458,-100.42866039618626,-104.30128589094609,-106.38554689183199,-107.36270015460939,-102.23475515469109,-101.94931134023939,-98.72912849108057,-90.89403109673256,-80.26805069619206,-93.74120766118654,-16.3,0.3
-103.54365331202237,-90.60645935958289,-84.38974281185988,-96.28116483976993,-96.23859419415797,-103.02587819526482,-103.43576138055411,-105.16675073963273,-103.02521713025263,-106.06353216067576,-99.66468157656956,-90.58120517879243,-78.65491734662808,-96.43852866891883,-16.3,0.3
-97.76960516331529,-93.36991210544168,-89.08766980937261,-92.58775600886354,-100.28514031478036,-100.56128782772362,-106.77843644224068,-106.58585038889989,-103.51086869103324,-105.26739450744128,-98.53894597321282,-93.34366552936442,-81.9873527366116,-93.97686742979211,-16.3,0.3
-100.14360281716571,-94.32906724236045,-83.99725274702656,-93.36780750163696,-98.22360400870836,-105.38209512917906,-104.09938475200003,-109.03915941786494,-103.62238792202375,-105.48620600362581,-99.93821622977275,-91.10322057425155,-81.18071735688874,-96.37054884911231,-16.3,0.3
-99.90434604840492,-95.40840052537611,-85.2211551021699,-91.92875780205404,-103.02423744114282,-104.25090023840356,-108.83708156698808,-106.0874611641198,-106.47453537683359,-100.72777023722426,-101.3083303014748,-92.31368796002297,-83.17167606216209,-97.11195170794917,-16.3,0.3
-100.55972675157878,-91.60018821562166,-87.91892520717182,-93.72522848272507,-101.72540394976829,-103.36628579470253,-104.76630150600361,-105.58704903595341,-107.61209020292037,-102.41071598440416,-97.08738747971614,-87.54996105789617,-81.49159716982234,-94.21039952478081,-16.3,0.3
-100.01349505475154,-96.77076983735321,-88.55805183065121,-94.4786018945604,-98.2194022654654,-104.34603843679795,-107.63223081122845,-106.59779145326445,-107.44702832531506,-98.37233914206844,-100.28686437111908,-91.94759458128388,-82.39935120969943,-94.77238343982184,-16.3,0.3
-102.55325642046509,-95.50596911110695,-85.09477316285857,-95.01600963640237,-103.39639077889095,-100.32185376169747,-104.19794249289963,-108.62511649004219,-100.84094901247155,-100.22746364746598,-95.55989938189452,-92.99153249171465,-85.65666974670393,-95.12947307052568,-16.3,0.3
-98.17799636866872,-97.24705766300335,-86.72535944993263,-90.98298444228666,-103.589312843292,-102.5732635516867,-103.89794246476035,-106.40380752964201,-103.16869383830947,-103.84823605237956,-97.98170974137061,-92.0403271654634,-80.50688208247858,-96.3161368720917,-16.3,0.3
-103.33440228793411,-97.77972937396176,-88.93011831202459,-93.7675829829589,-97.23855592684608,-106.58142718290858,-101.20639810722484,-106.32433135508059,-106.68895079868946,-105.74011773914742,-100.92236033218157,-90.10998798374425,-83.37526428696198,-92.90964024285384,-16.3,0.3
-102.20701718738695,-94.18754587582838,-87.47122131833959,-94.38311864929638,-99.84562991734377,-104.97104401191977,-106.26568559913909,-106.45688493385141,-102.96400622511754,-99.13945708406563,-97.52257492412116,-88.00648793792573,-85.67931158465437,-96.55776930622945,-16.3,0.3
